time,response_code,birth_year,postal_code,lat,long,city,ine_code
"2017-09-26 15:16:48,749",NO_3_DATA,,,,,,
"2017-09-26 15:16:49,088",NO_3_DATA,,,,,,
"2017-09-26 15:16:49,564",NO_3_DATA,,,,,,
"2017-09-26 15:16:51,089",NO_3_DATA,,,,,,
"2017-09-26 15:16:51,174",NOT_FOUND,,,,,,
"2017-09-26 15:16:51,327",OK,1957,08032,41.4235073,2.1622158,Barcelona,08019
"2017-09-26 15:16:52,006",NO_3_DATA,,,,,,
"2017-09-26 15:16:52,763",NO_3_DATA,,,,,,
"2017-09-26 15:16:52,826",NO_3_DATA,,,,,,
"2017-09-26 15:16:54,132",OK,1954,08225,41.5942004,1.9783666,Terrassa,08279
"2017-09-26 15:16:56,438",NO_3_DATA,,,,,,
"2017-09-26 15:16:56,666",NOT_FOUND,,,,,,
"2017-09-26 15:16:58,137",NO_3_DATA,,,,,,
"2017-09-26 15:16:58,291",NO_3_DATA,,,,,,
"2017-09-26 15:16:59,930",OK,1964,08380,41.6528561,2.7630471,Malgrat de Mar,08110
"2017-09-26 15:16:59,959",NO_3_DATA,,,,,,
"2017-09-26 15:17:00,973",OK,1997,08017,41.4171333,2.1008486,Barcelona,08019
"2017-09-26 15:17:01,108",NO_3_DATA,,,,,,
"2017-09-26 15:17:01,749",NOT_FOUND,,,,,,
"2017-09-26 15:17:03,376",NOT_FOUND,,,,,,
"2017-09-26 15:17:03,964",OK,1998,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 15:17:04,063",NO_3_DATA,,,,,,
"2017-09-26 15:17:04,709",NO_3_DATA,,,,,,
"2017-09-26 15:17:05,257",NO_3_DATA,,,,,,
"2017-09-26 15:17:05,781",NO_3_DATA,,,,,,
"2017-09-26 15:17:07,932",NO_3_DATA,,,,,,
"2017-09-26 15:17:08,000",NO_3_DATA,,,,,,
"2017-09-26 15:17:08,091",NO_3_DATA,,,,,,
"2017-09-26 15:17:08,801",OK,1952,08202,41.5565589,2.1302944,Sabadell,08187
"2017-09-26 15:17:09,036",OK,1984,08960,41.3876262,2.0714223,Sant Just Desvern,08221
"2017-09-26 15:17:09,399",OK,1975,08904,41.3730301,2.116796,"Hospitalet de Llobregat, L'",08101
"2017-09-26 15:17:10,953",OK,1977,08730,41.3140674,1.6614947,Santa Margarida i els Monjos,08251
"2017-09-26 15:17:11,886",NO_3_DATA,,,,,,
"2017-09-26 15:17:12,574",NO_3_DATA,,,,,,
"2017-09-26 15:17:13,596",NO_3_DATA,,,,,,
"2017-09-26 15:17:14,759",NO_3_DATA,,,,,,
"2017-09-26 15:17:15,507",NOT_FOUND,,,,,,
"2017-09-26 15:17:15,993",OK,1987,08757,41.4202064,1.9245812,Corbera de Llobregat,08072
"2017-09-26 15:17:16,370",NO_3_DATA,,,,,,
"2017-09-26 15:17:17,257",NO_3_DATA,,,,,,
"2017-09-26 15:17:17,480",OK,1971,17600,42.2720326,2.9625587,Figueres,17066
"2017-09-26 15:17:17,545",NOT_FOUND,,,,,,
"2017-09-26 15:17:19,964",NO_3_DATA,,,,,,
"2017-09-26 15:17:20,116",BAD_NIF,,,,,,
"2017-09-26 15:17:20,510",OK,1982,08172,41.4699731,2.0836809,Sant Cugat del Vallès,08205
"2017-09-26 15:17:20,863",NO_3_DATA,,,,,,
"2017-09-26 15:17:20,893",NO_3_DATA,,,,,,
"2017-09-26 15:17:21,295",NO_3_DATA,,,,,,
"2017-09-26 15:17:21,444",BAD_NIF,,,,,,
"2017-09-26 15:17:22,590",OK,1967,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:17:22,621",NO_3_DATA,,,,,,
"2017-09-26 15:17:22,856",OK,1980,08840,41.2981089,2.0322172,Viladecans,08301
"2017-09-26 15:17:23,133",NO_3_DATA,,,,,,
"2017-09-26 15:17:23,157",NO_3_DATA,,,,,,
"2017-09-26 15:17:23,696",OK,1966,25150,41.5490952,0.7057789999999999,Artesa de Lleida,25033
"2017-09-26 15:17:23,808",OK,1978,25125,41.7294516,0.554149,Alguaire,25016
"2017-09-26 15:17:24,019",NOT_FOUND,,,,,,
"2017-09-26 15:17:24,549",OK,1967,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:17:24,723",NO_3_DATA,,,,,,
"2017-09-26 15:17:25,467",NO_3_DATA,,,,,,
"2017-09-26 15:17:25,638",OK,1998,17144,42.0863251,2.990057,Colomers,17055
"2017-09-26 15:17:25,665",NOT_FOUND,,,,,,
"2017-09-26 15:17:26,449",NO_3_DATA,,,,,,
"2017-09-26 15:17:26,966",OK,1973,08271,41.798798,1.9539106,Artés,08010
"2017-09-26 15:17:26,995",NOT_FOUND,,,,,,
"2017-09-26 15:17:27,651",OK,1962,08018,41.40293,2.1917018,Barcelona,08019
"2017-09-26 15:17:29,604",NO_3_DATA,,,,,,
"2017-09-26 15:17:29,925",NOT_FOUND,,,,,,
"2017-09-26 15:17:30,415",OK,1970,43830,41.1467533,1.3999969,Torredembarra,43153
"2017-09-26 15:17:32,147",NO_3_DATA,,,,,,
"2017-09-26 15:17:33,167",NO_3_DATA,,,,,,
"2017-09-26 15:17:34,200",NO_3_DATA,,,,,,
"2017-09-26 15:17:35,187",NOT_FOUND,,,,,,
"2017-09-26 15:17:36,363",OK,1962,25198,41.6445836,0.5872689999999999,Lleida,25120
"2017-09-26 15:17:36,543",NOT_FOUND,,,,,,
"2017-09-26 15:17:37,363",OK,1977,08214,41.5081546,2.1143422,Badia del Vallès,08904
"2017-09-26 15:17:37,702",NO_3_DATA,,,,,,
"2017-09-26 15:17:39,129",BAD_NIF,,,,,,
"2017-09-26 15:17:39,539",NO_3_DATA,,,,,,
"2017-09-26 15:17:40,542",NO_3_DATA,,,,,,
"2017-09-26 15:17:42,263",NOT_FOUND,,,,,,
"2017-09-26 15:17:43,099",OK,1972,08770,41.4374918,1.7830973,Sant Celoni,08202
"2017-09-26 15:17:43,677",NO_3_DATA,,,,,,
"2017-09-26 15:17:43,808",OK,1963,08013,41.4031163,2.181871000000001,Barcelona,08019
"2017-09-26 15:17:44,268",NO_3_DATA,,,,,,
"2017-09-26 15:17:44,346",NO_3_DATA,,,,,,
"2017-09-26 15:17:44,727",NO_3_DATA,,,,,,
"2017-09-26 15:17:45,830",BAD_NIF,,,,,,
"2017-09-26 15:17:46,543",NOT_FOUND,,,,,,
"2017-09-26 15:17:47,224",OK,1992,08640,41.5555859,1.900155,Olesa de Montserrat,08147
"2017-09-26 15:17:47,955",NO_3_DATA,,,,,,
"2017-09-26 15:17:48,331",NO_3_DATA,,,,,,
"2017-09-26 15:17:48,357",NOT_FOUND,,,,,,
"2017-09-26 15:17:49,783",NO_3_DATA,,,,,,
"2017-09-26 15:17:49,820",NOT_FOUND,,,,,,
"2017-09-26 15:17:50,296",OK,1993,25282,42.1417027,1.5644578,Sant Llorenç de Morunys,25193
"2017-09-26 15:17:50,731",NO_3_DATA,,,,,,
"2017-09-26 15:17:52,160",OK,1976,08754,41.4387219,2.0126276,"Papiol, El",08158
"2017-09-26 15:17:52,771",NO_3_DATA,,,,,,
"2017-09-26 15:17:53,062",BAD_DATE,,,,,,
"2017-09-26 15:17:54,612",NO_3_DATA,,,,,,
"2017-09-26 15:17:54,772",NO_3_DATA,,,,,,
"2017-09-26 15:17:55,038",NO_3_DATA,,,,,,
"2017-09-26 15:17:55,797",OK,1977,17004,41.9785038,2.8527235,Girona,17079
"2017-09-26 15:17:57,064",NOT_FOUND,,,,,,
"2017-09-26 15:17:57,324",NO_3_DATA,,,,,,
"2017-09-26 15:17:57,352",NOT_FOUND,,,,,,
"2017-09-26 15:17:58,129",NOT_FOUND,,,,,,
"2017-09-26 15:17:59,557",NO_3_DATA,,,,,,
"2017-09-26 15:17:59,907",BAD_NIF,,,,,,
"2017-09-26 15:18:00,070",NO_3_DATA,,,,,,
"2017-09-26 15:18:00,311",NO_3_DATA,,,,,,
"2017-09-26 15:18:00,440",OK,1974,08211,41.6323786,2.0763253,Castellar del Vallès,08051
"2017-09-26 15:18:02,576",NO_3_DATA,,,,,,
"2017-09-26 15:18:03,543",OK,1960,08301,41.5427647,2.4480536,Mataró,08121
"2017-09-26 15:18:04,182",BAD_DATE,,,,,,
"2017-09-26 15:18:05,312",NO_3_DATA,,,,,,
"2017-09-26 15:18:05,814",NO_3_DATA,,,,,,
"2017-09-26 15:18:08,067",NO_3_DATA,,,,,,
"2017-09-26 15:18:08,339",OK,1992,08849,41.3290475,1.9832594,Sant Climent de Llobregat,08204
"2017-09-26 15:18:09,742",NO_3_DATA,,,,,,
"2017-09-26 15:18:10,170",NO_3_DATA,,,,,,
"2017-09-26 15:18:11,411",NO_3_DATA,,,,,,
"2017-09-26 15:18:12,869",OK,1974,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 15:18:12,935",NO_3_DATA,,,,,,
"2017-09-26 15:18:13,962",NO_3_DATA,,,,,,
"2017-09-26 15:18:14,867",NO_3_DATA,,,,,,
"2017-09-26 15:18:15,987",OK,1976,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:18:16,161",OK,1961,08003,41.38427009999999,2.1855573,Barcelona,08019
"2017-09-26 15:18:16,821",NO_3_DATA,,,,,,
"2017-09-26 15:18:17,362",NOT_FOUND,,,,,,
"2017-09-26 15:18:19,154",OK,1994,08757,41.4202064,1.9245812,Corbera de Llobregat,08072
"2017-09-26 15:18:20,385",NOT_FOUND,,,,,,
"2017-09-26 15:18:23,098",OK,1977,08330,41.4946642,2.3591531,Premià de Mar,08172
"2017-09-26 15:18:23,384",OK,1980,08035,41.4264213,2.1401139,Barcelona,08019
"2017-09-26 15:18:23,534",NOT_FOUND,,,,,,
"2017-09-26 15:18:24,122",OK,1989,08006,41.3999835,2.1487078,Barcelona,08019
"2017-09-26 15:18:24,351",OK,1970,08017,41.4171333,2.1008486,Barcelona,08019
"2017-09-26 15:18:24,961",NO_3_DATA,,,,,,
"2017-09-26 15:18:25,178",NO_3_DATA,,,,,,
"2017-09-26 15:18:25,482",NO_3_DATA,,,,,,
"2017-09-26 15:18:25,661",NO_3_DATA,,,,,,
"2017-09-26 15:18:27,097",OK,1971,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:18:27,229",BAD_NIF,,,,,,
"2017-09-26 15:18:27,560",OK,1996,08330,41.4946642,2.3591531,Premià de Mar,08172
"2017-09-26 15:18:27,833",NO_3_DATA,,,,,,
"2017-09-26 15:18:29,013",BAD_DATE,,,,,,
"2017-09-26 15:18:29,995",OK,1990,43330,41.14543949999999,1.0490374,Riudoms,43129
"2017-09-26 15:18:30,202",OK,1984,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 15:18:30,233",NO_3_DATA,,,,,,
"2017-09-26 15:18:30,634",OK,1965,08001,41.3795863,2.1683571,Barcelona,08019
"2017-09-26 15:18:31,526",NO_3_DATA,,,,,,
"2017-09-26 15:18:32,045",OK,1966,25002,41.6132295,0.6216008,Lleida,25120
"2017-09-26 15:18:33,625",OK,1997,08921,41.4538682,2.2101403,Santa Coloma de Gramenet,08245
"2017-09-26 15:18:33,691",NO_3_DATA,,,,,,
"2017-09-26 15:18:33,987",NO_3_DATA,,,,,,
"2017-09-26 15:18:35,714",NO_3_DATA,,,,,,
"2017-09-26 15:18:36,018",NO_3_DATA,,,,,,
"2017-09-26 15:18:36,756",NO_3_DATA,,,,,,
"2017-09-26 15:18:39,523",NO_3_DATA,,,,,,
"2017-09-26 15:18:39,685",NO_3_DATA,,,,,,
"2017-09-26 15:18:39,922",OK,1983,08850,41.2987914,1.9930466,Gavà,08089
"2017-09-26 15:18:40,407",NO_3_DATA,,,,,,
"2017-09-26 15:18:40,987",NO_3_DATA,,,,,,
"2017-09-26 15:18:41,602",NO_3_DATA,,,,,,
"2017-09-26 15:18:41,879",NO_3_DATA,,,,,,
"2017-09-26 15:18:42,021",BAD_ZIP,,,,,,
"2017-09-26 15:18:43,113",OK,1998,17002,41.9780945,2.8190749,Girona,17079
"2017-09-26 15:18:43,266",NO_3_DATA,,,,,,
"2017-09-26 15:18:43,316",NO_3_DATA,,,,,,
"2017-09-26 15:18:45,052",NO_3_DATA,,,,,,
"2017-09-26 15:18:46,499",NO_3_DATA,,,,,,
"2017-09-26 15:18:46,623",OK,1986,08028,41.3790881,2.1278398,Barcelona,08019
"2017-09-26 15:18:47,354",OK,1973,08330,41.4946642,2.3591531,Premià de Mar,08172
"2017-09-26 15:18:48,685",NO_3_DATA,,,,,,
"2017-09-26 15:18:49,126",OK,1990,43007,41.1379271,1.293919,Tarragona,43148
"2017-09-26 15:18:49,290",NOT_FOUND,,,,,,
"2017-09-26 15:18:49,759",OK,1987,17220,41.7859253,3.0125674,Sant Feliu de Guíxols,17160
"2017-09-26 15:18:50,038",OK,1983,08329,41.5030095,2.3172324,Teià,08281
"2017-09-26 15:18:50,914",NO_3_DATA,,,,,,
"2017-09-26 15:18:51,147",NO_3_DATA,,,,,,
"2017-09-26 15:18:52,808",OK,1982,08800,41.2381518,1.7052325,Vilanova i la Geltrú,08307
"2017-09-26 15:18:53,322",BAD_NIF,,,,,,
"2017-09-26 15:18:53,551",NO_3_DATA,,,,,,
"2017-09-26 15:18:54,199",NO_3_DATA,,,,,,
"2017-09-26 15:18:54,889",NO_3_DATA,,,,,,
"2017-09-26 15:18:55,252",NO_3_DATA,,,,,,
"2017-09-26 15:18:55,546",NO_3_DATA,,,,,,
"2017-09-26 15:18:57,985",NO_3_DATA,,,,,,
"2017-09-26 15:19:00,274",NO_3_DATA,,,,,,
"2017-09-26 15:19:01,490",OK,1986,43800,41.284232,1.2409799,Valls,43161
"2017-09-26 15:19:01,522",NO_3_DATA,,,,,,
"2017-09-26 15:19:01,551",NO_3_DATA,,,,,,
"2017-09-26 15:19:03,160",OK,1997,08571,42.0633155,2.2655012,Sant Vicenç de Torelló,08265
"2017-09-26 15:19:03,353",OK,1982,25140,41.5474716,0.9342972999999999,Arbeca,25029
"2017-09-26 15:19:04,371",BAD_DATE,,,,,,
"2017-09-26 15:19:04,594",NO_3_DATA,,,,,,
"2017-09-26 15:19:05,341",NO_3_DATA,,,,,,
"2017-09-26 15:19:05,413",BAD_DATE,,,,,,
"2017-09-26 15:19:05,448",NOT_FOUND,,,,,,
"2017-09-26 15:19:05,652",NO_3_DATA,,,,,,
"2017-09-26 15:19:05,783",OK,1951,08339,41.5223953,2.3468195,Vilassar de Dalt,08214
"2017-09-26 15:19:06,103",BAD_NIF,,,,,,
"2017-09-26 15:19:06,395",NO_3_DATA,,,,,,
"2017-09-26 15:19:06,792",OK,1986,08020,41.42276409999999,2.2015347,Barcelona,08019
"2017-09-26 15:19:07,134",OK,1972,08014,41.3751275,2.1388864,Barcelona,08019
"2017-09-26 15:19:07,795",OK,1986,08202,41.5565589,2.1302944,Sabadell,08187
"2017-09-26 15:19:08,056",NO_3_DATA,,,,,,
"2017-09-26 15:19:09,026",NO_3_DATA,,,,,,
"2017-09-26 15:19:09,234",NO_3_DATA,,,,,,
"2017-09-26 15:19:12,502",OK,1976,08930,41.4223872,2.2212071,Sant Adrià de Besòs,08194
"2017-09-26 15:19:13,961",NO_3_DATA,,,,,,
"2017-09-26 15:19:14,350",NOT_FOUND,,,,,,
"2017-09-26 15:19:14,637",NO_3_DATA,,,,,,
"2017-09-26 15:19:14,665",NO_3_DATA,,,,,,
"2017-09-26 15:19:14,818",NO_3_DATA,,,,,,
"2017-09-26 15:19:15,179",BAD_NIF,,,,,,
"2017-09-26 15:19:15,433",NO_3_DATA,,,,,,
"2017-09-26 15:19:17,024",NO_3_DATA,,,,,,
"2017-09-26 15:19:17,758",NO_3_DATA,,,,,,
"2017-09-26 15:19:18,373",NO_3_DATA,,,,,,
"2017-09-26 15:19:20,366",NOT_FOUND,,,,,,
"2017-09-26 15:19:21,569",OK,1945,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 15:19:21,595",BAD_NIF,,,,,,
"2017-09-26 15:19:21,704",OK,1984,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 15:19:22,545",OK,1966,25002,41.6132295,0.6216008,Lleida,25120
"2017-09-26 15:19:23,131",NO_3_DATA,,,,,,
"2017-09-26 15:19:23,285",OK,1983,08026,41.4118532,2.1830997,Barcelona,08019
"2017-09-26 15:19:23,352",NO_3_DATA,,,,,,
"2017-09-26 15:19:23,731",NO_3_DATA,,,,,,
"2017-09-26 15:19:24,301",OK,1983,08950,41.3772561,2.0910377,Esplugues de Llobregat,08077
"2017-09-26 15:19:24,524",OK,1992,43006,41.12361569999999,1.2217459,Tarragona,43148
"2017-09-26 15:19:25,559",OK,1973,08754,41.4387219,2.0126276,"Papiol, El",08158
"2017-09-26 15:19:26,504",NO_3_DATA,,,,,,
"2017-09-26 15:19:27,099",NO_3_DATA,,,,,,
"2017-09-26 15:19:27,974",OK,1994,17100,41.9340116,3.0425977,"Bisbal d'Empordà, La",17022
"2017-09-26 15:19:28,005",NO_3_DATA,,,,,,
"2017-09-26 15:19:29,590",NO_3_DATA,,,,,,
"2017-09-26 15:19:32,579",NO_3_DATA,,,,,,
"2017-09-26 15:19:33,845",NOT_FOUND,,,,,,
"2017-09-26 15:19:35,060",NO_3_DATA,,,,,,
"2017-09-26 15:19:36,407",OK,1975,25126,41.789253,0.5352355999999999,Almenar,25021
"2017-09-26 15:19:37,001",BAD_NIF,,,,,,
"2017-09-26 15:19:37,027",NO_3_DATA,,,,,,
"2017-09-26 15:19:39,784",OK,1980,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:19:40,461",OK,1964,08870,41.2609286,1.8562218,Sitges,08270
"2017-09-26 15:19:40,783",NOT_FOUND,,,,,,
"2017-09-26 15:19:41,065",OK,1987,25003,41.6157873,0.6097589,Lleida,25120
"2017-09-26 15:19:41,656",NO_3_DATA,,,,,,
"2017-09-26 15:19:42,609",NO_3_DATA,,,,,,
"2017-09-26 15:19:44,839",NO_3_DATA,,,,,,
"2017-09-26 15:19:45,909",OK,1977,08912,41.4420207,2.240888,Badalona,08015
"2017-09-26 15:19:48,763",NO_3_DATA,,,,,,
"2017-09-26 15:19:48,930",OK,1995,25199,41.6232953,0.6050230999999999,Lleida,25120
"2017-09-26 15:19:49,553",OK,1992,08650,41.8048278,1.8903882,Sallent,08191
"2017-09-26 15:19:50,426",OK,1969,08010,41.3919671,2.1757278,Barcelona,08019
"2017-09-26 15:19:51,282",OK,1992,08757,41.4202064,1.9245812,Corbera de Llobregat,08072
"2017-09-26 15:19:51,774",OK,1963,08202,41.5565589,2.1302944,Sabadell,08187
"2017-09-26 15:19:51,807",NO_3_DATA,,,,,,
"2017-09-26 15:19:52,495",NO_3_DATA,,,,,,
"2017-09-26 15:19:54,152",NO_3_DATA,,,,,,
"2017-09-26 15:19:55,612",OK,1998,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 15:19:56,481",NO_3_DATA,,,,,,
"2017-09-26 15:19:56,638",NO_3_DATA,,,,,,
"2017-09-26 15:20:00,558",BAD_NIF,,,,,,
"2017-09-26 15:20:00,832",OK,1992,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:20:03,941",NO_3_DATA,,,,,,
"2017-09-26 15:20:04,650",NO_3_DATA,,,,,,
"2017-09-26 15:20:05,711",OK,1966,17230,41.862169,3.1328011,Palamós,17118
"2017-09-26 15:20:06,588",BAD_NIF,,,,,,
"2017-09-26 15:20:06,956",NOT_FOUND,,,,,,
"2017-09-26 15:20:07,930",NO_3_DATA,,,,,,
"2017-09-26 15:20:09,446",OK,1970,08830,41.3327758,2.0567163,Sant Boi de Llobregat,08200
"2017-09-26 15:20:09,806",OK,1960,08756,41.41208109999999,1.961246,"Palma de Cervelló, La",08905
"2017-09-26 15:20:09,928",NO_3_DATA,,,,,,
"2017-09-26 15:20:10,337",NO_3_DATA,,,,,,
"2017-09-26 15:20:10,838",NO_3_DATA,,,,,,
"2017-09-26 15:20:11,535",NO_3_DATA,,,,,,
"2017-09-26 15:20:12,054",NO_3_DATA,,,,,,
"2017-09-26 15:20:12,491",OK,1965,08024,41.41231519999999,2.1585314,Barcelona,08019
"2017-09-26 15:20:12,995",NO_3_DATA,,,,,,
"2017-09-26 15:20:13,296",NO_3_DATA,,,,,,
"2017-09-26 15:20:14,144",NO_3_DATA,,,,,,
"2017-09-26 15:20:14,335",BAD_DATE,,,,,,
"2017-09-26 15:20:15,279",NO_3_DATA,,,,,,
"2017-09-26 15:20:15,565",OK,1975,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:20:15,594",NOT_FOUND,,,,,,
"2017-09-26 15:20:17,196",OK,1981,08042,41.4444592,2.170351,Barcelona,08019
"2017-09-26 15:20:18,421",NO_3_DATA,,,,,,
"2017-09-26 15:20:19,429",NO_3_DATA,,,,,,
"2017-09-26 15:20:19,667",OK,1961,08140,41.6512425,2.1352039,Caldes de Montbui,08033
"2017-09-26 15:20:21,725",NO_3_DATA,,,,,,
"2017-09-26 15:20:24,182",NO_3_DATA,,,,,,
"2017-09-26 15:20:24,363",NOT_FOUND,,,,,,
"2017-09-26 15:20:25,090",OK,1994,08850,41.2987914,1.9930466,Gavà,08089
"2017-09-26 15:20:27,191",NO_3_DATA,,,,,,
"2017-09-26 15:20:27,533",NO_3_DATA,,,,,,
"2017-09-26 15:20:27,648",NO_3_DATA,,,,,,
"2017-09-26 15:20:28,396",NO_3_DATA,,,,,,
"2017-09-26 15:20:29,970",NO_3_DATA,,,,,,
"2017-09-26 15:20:31,343",OK,1980,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:20:32,728",OK,1968,08005,41.3977365,2.2015347,Barcelona,08019
"2017-09-26 15:20:33,169",NO_3_DATA,,,,,,
"2017-09-26 15:20:34,940",NO_3_DATA,,,,,,
"2017-09-26 15:20:36,019",OK,1996,43201,41.156211,1.1077258,Reus,43123
"2017-09-26 15:20:36,791",NO_3_DATA,,,,,,
"2017-09-26 15:20:37,337",NO_3_DATA,,,,,,
"2017-09-26 15:20:37,462",OK,1979,43760,41.1966209,1.2145354,"Morell, El",43095
"2017-09-26 15:20:37,572",OK,1998,08786,41.5314129,1.6882181,Capellades,08044
"2017-09-26 15:20:38,606",NO_3_DATA,,,,,,
"2017-09-26 15:20:39,714",OK,1977,17534,42.3537999,2.1646722,Campelles,17037
"2017-09-26 15:20:41,534",OK,1981,17001,41.9855224,2.8190749,Girona,17079
"2017-09-26 15:20:42,141",OK,1985,08505,41.9141041,2.1695855,Muntanyola,08129
"2017-09-26 15:20:42,362",NOT_FOUND,,,,,,
"2017-09-26 15:20:43,068",OK,1961,08036,41.3899238,2.1511635,Barcelona,08019
"2017-09-26 15:20:45,561",NO_3_DATA,,,,,,
"2017-09-26 15:20:45,817",NO_3_DATA,,,,,,
"2017-09-26 15:20:46,001",OK,1988,08330,41.4946642,2.3591531,Premià de Mar,08172
"2017-09-26 15:20:46,156",NO_3_DATA,,,,,,
"2017-09-26 15:20:47,144",OK,1964,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 15:20:47,523",NO_3_DATA,,,,,,
"2017-09-26 15:20:48,367",NO_3_DATA,,,,,,
"2017-09-26 15:20:48,447",NO_3_DATA,,,,,,
"2017-09-26 15:20:48,483",NO_3_DATA,,,,,,
"2017-09-26 15:20:50,392",NO_3_DATA,,,,,,
"2017-09-26 15:20:50,563",OK,1960,25003,41.6157873,0.6097589,Lleida,25120
"2017-09-26 15:20:56,018",NO_3_DATA,,,,,,
"2017-09-26 15:20:56,046",NO_3_DATA,,,,,,
"2017-09-26 15:20:56,718",OK,1974,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:20:57,465",NO_3_DATA,,,,,,
"2017-09-26 15:21:00,613",NO_3_DATA,,,,,,
"2017-09-26 15:21:00,650",NO_3_DATA,,,,,,
"2017-09-26 15:21:02,371",NO_3_DATA,,,,,,
"2017-09-26 15:21:02,618",NO_3_DATA,,,,,,
"2017-09-26 15:21:04,353",NO_3_DATA,,,,,,
"2017-09-26 15:21:05,236",OK,1968,08230,41.63376299999999,1.9979411,Matadepera,08120
"2017-09-26 15:21:05,261",BAD_DATE,,,,,,
"2017-09-26 15:21:05,383",NO_3_DATA,,,,,,
"2017-09-26 15:21:06,452",NO_3_DATA,,,,,,
"2017-09-26 15:21:06,662",OK,1958,08338,41.5024115,2.3468195,Premià de Dalt,08230
"2017-09-26 15:21:06,776",OK,1983,08004,41.3722574,2.1585314,Barcelona,08019
"2017-09-26 15:21:07,564",NO_3_DATA,,,,,,
"2017-09-26 15:21:07,708",NO_3_DATA,,,,,,
"2017-09-26 15:21:09,552",NO_3_DATA,,,,,,
"2017-09-26 15:21:17,584",NO_3_DATA,,,,,,
"2017-09-26 15:21:17,626",NOT_FOUND,,,,,,
"2017-09-26 15:21:17,745",OK,1964,08330,41.4946642,2.3591531,Premià de Mar,08172
"2017-09-26 15:21:17,775",NO_3_DATA,,,,,,
"2017-09-26 15:21:17,809",NOT_FOUND,,,,,,
"2017-09-26 15:21:17,839",NO_3_DATA,,,,,,
"2017-09-26 15:21:17,870",NO_3_DATA,,,,,,
"2017-09-26 15:21:17,980",OK,1989,08810,41.2570604,1.7830973,Sant Pere de Ribes,08231
"2017-09-26 15:21:18,014",NOT_FOUND,,,,,,
"2017-09-26 15:21:18,129",OK,1990,25598,42.7428241,0.9438468,Naut Aran,25025
"2017-09-26 15:21:18,446",NO_3_DATA,,,,,,
"2017-09-26 15:21:19,785",OK,1978,25747,42.0126088,1.1929114,Abella de la Conca,25001
"2017-09-26 15:21:19,818",NOT_FOUND,,,,,,
"2017-09-26 15:21:20,664",NO_3_DATA,,,,,,
"2017-09-26 15:21:20,876",NO_3_DATA,,,,,,
"2017-09-26 15:21:22,255",NO_3_DATA,,,,,,
"2017-09-26 15:21:22,527",NOT_FOUND,,,,,,
"2017-09-26 15:21:22,985",NO_3_DATA,,,,,,
"2017-09-26 15:21:24,412",OK,1987,08980,41.3979911,2.0518154,Sant Feliu de Llobregat,08211
"2017-09-26 15:21:24,903",OK,1947,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:21:25,198",OK,1992,08035,41.4264213,2.1401139,Barcelona,08019
"2017-09-26 15:21:25,311",OK,1971,08023,41.4125897,2.1437968,Barcelona,08019
"2017-09-26 15:21:27,632",NO_3_DATA,,,,,,
"2017-09-26 15:21:28,544",NO_3_DATA,,,,,,
"2017-09-26 15:21:29,042",BAD_DATE,,,,,,
"2017-09-26 15:21:31,120",NO_3_DATA,,,,,,
"2017-09-26 15:21:31,927",NO_3_DATA,,,,,,
"2017-09-26 15:21:33,171",OK,1960,08504,41.9055695,2.3517526,Sant Julià de Vilatorta,08220
"2017-09-26 15:21:33,784",OK,1985,08041,41.4182256,2.1769564,Barcelona,08019
"2017-09-26 15:21:34,631",OK,1952,25006,41.6182566,0.6144953,Lleida,25120
"2017-09-26 15:21:35,574",NO_3_DATA,,,,,,
"2017-09-26 15:21:37,955",NO_3_DATA,,,,,,
"2017-09-26 15:21:39,183",OK,1982,08208,41.5669037,2.1106617,Sabadell,08187
"2017-09-26 15:21:39,406",BAD_NIF,,,,,,
"2017-09-26 15:21:40,578",OK,1978,17001,41.9855224,2.8190749,Girona,17079
"2017-09-26 15:21:42,830",OK,1973,17005,41.9672854,2.8053731,Girona,17079
"2017-09-26 15:21:43,529",NOT_FOUND,,,,,,
"2017-09-26 15:21:43,714",NOT_FOUND,,,,,,
"2017-09-26 15:21:44,448",NO_3_DATA,,,,,,
"2017-09-26 15:21:45,665",OK,1996,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:21:45,910",OK,1986,43500,40.8561682,0.5825359,Tortosa,43155
