time,city,ine_code
"2017-09-26T16:08:04+02:00",Juneda,25119
"2017-09-26T16:08:08+02:00",Sant Pere de Ribes,08231
"2017-09-26T16:08:10+02:00",Begues,08020
"2017-09-26T16:08:12+02:00",Manresa,08113
"2017-09-26T16:08:14+02:00",Vendrell, El,43163
"2017-09-26T16:08:14+02:00",Coll de Nargó,25077
"2017-09-26T16:08:18+02:00",Barcelona,08019
"2017-09-26T16:08:27+02:00",Barcelona,08019
"2017-09-26T16:08:27+02:00",Barcelona,08019
"2017-09-26T16:08:28+02:00",Lleida,25120
"2017-09-26T16:08:28+02:00",Ivars d'Urgell,25113
"2017-09-26T16:08:32+02:00",Barcelona,08019
"2017-09-26T16:08:32+02:00",Sitges,08270
"2017-09-26T16:08:34+02:00",Estany, L',08079
"2017-09-26T16:08:36+02:00",Torrefarrera,25228
"2017-09-26T16:08:39+02:00",Castellar del Vallès,08051
"2017-09-26T16:08:40+02:00",Collbató,08069
"2017-09-26T16:08:42+02:00",Barcelona,08019
"2017-09-26T16:08:42+02:00",Tarragona,43148
"2017-09-26T16:08:43+02:00",Llorenç del Penedès,43074
"2017-09-26T16:08:44+02:00",Barcelona,08019
"2017-09-26T16:08:48+02:00",Badalona,08015
"2017-09-26T16:08:48+02:00",Lleida,25120
"2017-09-26T16:08:49+02:00",Barcelona,08019
"2017-09-26T16:08:51+02:00",Barcelona,08019
"2017-09-26T16:08:52+02:00",Arenys de Munt,08007
"2017-09-26T16:08:52+02:00",Sant Celoni,08202
"2017-09-26T16:08:53+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:08:54+02:00",Manresa,08113
"2017-09-26T16:08:56+02:00",Lleida,25120
"2017-09-26T16:08:56+02:00",Artesa de Lleida,25033
"2017-09-26T16:08:59+02:00",Sant Pere de Torelló,08233
"2017-09-26T16:09:00+02:00",Terrassa,08279
"2017-09-26T16:09:00+02:00",Girona,17079
"2017-09-26T16:09:04+02:00",Barcelona,08019
"2017-09-26T16:09:04+02:00",Sant Andreu de la Barca,08196
"2017-09-26T16:09:10+02:00",Matadepera,08120
"2017-09-26T16:09:10+02:00",Sabadell,08187
"2017-09-26T16:09:11+02:00",Terrassa,08279
"2017-09-26T16:09:13+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:09:18+02:00",Sabadell,08187
"2017-09-26T16:09:21+02:00",Sant Antoni de Vilamajor,08198
"2017-09-26T16:09:25+02:00",Barcelona,08019
"2017-09-26T16:09:25+02:00",Centelles,08067
"2017-09-26T16:09:25+02:00",Sant Quirze de Besora,08237
"2017-09-26T16:09:26+02:00",Lleida,25120
"2017-09-26T16:09:26+02:00",Barcelona,08019
"2017-09-26T16:09:26+02:00",Manresa,08113
"2017-09-26T16:09:28+02:00",Barcelona,08019
"2017-09-26T16:09:28+02:00",Tarragona,43148
"2017-09-26T16:09:28+02:00",Sitges,08270
"2017-09-26T16:09:29+02:00",Barcelona,08019
"2017-09-26T16:09:34+02:00",Navàs,08141
"2017-09-26T16:09:37+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:09:38+02:00",Castellbisbal,08054
"2017-09-26T16:09:39+02:00",Tarragona,43148
"2017-09-26T16:09:40+02:00",Breda,17027
"2017-09-26T16:09:40+02:00",Badalona,08015
"2017-09-26T16:09:41+02:00",Salou,43905
"2017-09-26T16:09:41+02:00",Barcelona,08019
"2017-09-26T16:09:42+02:00",Badalona,08015
"2017-09-26T16:09:43+02:00",Barcelona,08019
"2017-09-26T16:09:47+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:09:50+02:00",Esplugues de Llobregat,08077
"2017-09-26T16:09:54+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:09:56+02:00",Castelldefels,08056
"2017-09-26T16:09:57+02:00",Lleida,25120
"2017-09-26T16:09:58+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:09:58+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:10:04+02:00",Badalona,08015
"2017-09-26T16:10:05+02:00",Terrassa,08279
"2017-09-26T16:10:07+02:00",Sant Feliu de Guíxols,17160
"2017-09-26T16:10:08+02:00",Figueres,17066
"2017-09-26T16:10:09+02:00",Roses,17152
"2017-09-26T16:10:15+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:10:15+02:00",Lleida,25120
"2017-09-26T16:10:19+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:10:19+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:10:19+02:00",Granollers,08096
"2017-09-26T16:10:20+02:00",Lleida,25120
"2017-09-26T16:10:21+02:00",Barcelona,08019
"2017-09-26T16:10:21+02:00",Barcelona,08019
"2017-09-26T16:10:23+02:00",Barcelona,08019
"2017-09-26T16:10:23+02:00",Sant Celoni,08202
"2017-09-26T16:10:24+02:00",Premià de Mar,08172
"2017-09-26T16:10:25+02:00",Barcelona,08019
"2017-09-26T16:10:31+02:00",Barcelona,08019
"2017-09-26T16:10:31+02:00",Tona,08283
"2017-09-26T16:10:32+02:00",Avià,08011
"2017-09-26T16:10:38+02:00",Mataró,08121
"2017-09-26T16:10:39+02:00",Barcelona,08019
"2017-09-26T16:10:40+02:00",Barcelona,08019
"2017-09-26T16:10:40+02:00",Campins,08039
"2017-09-26T16:10:42+02:00",Terrassa,08279
"2017-09-26T16:10:48+02:00",Cornellà de Llobregat,08073
"2017-09-26T16:10:48+02:00",Sabadell,08187
"2017-09-26T16:10:49+02:00",Terrassa,08279
"2017-09-26T16:10:52+02:00",Barcelona,08019
"2017-09-26T16:10:53+02:00",Breda,17027
"2017-09-26T16:10:56+02:00",Martorell,08114
"2017-09-26T16:10:58+02:00",Gelida,08091
"2017-09-26T16:10:59+02:00",Barcelona,08019
"2017-09-26T16:11:01+02:00",Sabadell,08187
"2017-09-26T16:11:03+02:00",Barcelona,08019
"2017-09-26T16:11:04+02:00",Franqueses del Vallès, Les,08086
"2017-09-26T16:11:07+02:00",Santa Eulàlia de Ronçana,08248
"2017-09-26T16:11:07+02:00",Barcelona,08019
"2017-09-26T16:11:31+02:00",Lleida,25120
"2017-09-26T16:11:34+02:00",Barcelona,08019
"2017-09-26T16:11:35+02:00",Breda,17027
"2017-09-26T16:11:36+02:00",Girona,17079
"2017-09-26T16:11:37+02:00",Lleida,25120
"2017-09-26T16:11:40+02:00",Barcelona,08019
"2017-09-26T16:11:42+02:00",Palafrugell,17117
"2017-09-26T16:11:44+02:00",Mataró,08121
"2017-09-26T16:11:46+02:00",Alfarràs,25013
"2017-09-26T16:11:49+02:00",Barcelona,08019
"2017-09-26T16:11:51+02:00",Sant Joan Despí,08217
"2017-09-26T16:11:51+02:00",Terrassa,08279
"2017-09-26T16:11:56+02:00",Barcelona,08019
"2017-09-26T16:12:00+02:00",Teià,08281
"2017-09-26T16:12:01+02:00",Tarragona,43148
"2017-09-26T16:12:02+02:00",Vilagrassa,25244
"2017-09-26T16:12:03+02:00",Mataró,08121
"2017-09-26T16:12:04+02:00",Sant Joan Despí,08217
"2017-09-26T16:12:05+02:00",Campins,08039
"2017-09-26T16:12:07+02:00",Alella,08003
"2017-09-26T16:12:08+02:00",Manlleu,08112
"2017-09-26T16:12:10+02:00",Vilassar de Dalt,08214
"2017-09-26T16:12:10+02:00",Cànoves i Samalús,08042
"2017-09-26T16:12:11+02:00",Barcelona,08019
"2017-09-26T16:12:12+02:00",Avià,08011
"2017-09-26T16:12:15+02:00",Granadella, La,25101
"2017-09-26T16:12:17+02:00",Castelldans,25067
"2017-09-26T16:12:18+02:00",Barcelona,08019
"2017-09-26T16:12:29+02:00",Sant Quirze del Vallès,08238
"2017-09-26T16:12:31+02:00",Forallac,17902
"2017-09-26T16:12:32+02:00",Lleida,25120
"2017-09-26T16:12:33+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:12:33+02:00",Valls,43161
"2017-09-26T16:12:34+02:00",Terrassa,08279
"2017-09-26T16:12:35+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:12:36+02:00",Cerdanyola del Vallès,08266
"2017-09-26T16:12:40+02:00",Tàrrega,25217
"2017-09-26T16:12:43+02:00",Lleida,25120
"2017-09-26T16:12:45+02:00",Barcelona,08019
"2017-09-26T16:12:45+02:00",Tarragona,43148
"2017-09-26T16:12:47+02:00",Manresa,08113
"2017-09-26T16:12:47+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:12:48+02:00",Cerdanyola del Vallès,08266
"2017-09-26T16:12:48+02:00",Cassà de la Selva,17044
"2017-09-26T16:12:53+02:00",Tona,08283
"2017-09-26T16:12:55+02:00",Salt,17155
"2017-09-26T16:12:58+02:00",Sabadell,08187
"2017-09-26T16:13:02+02:00",Terrassa,08279
"2017-09-26T16:13:03+02:00",Manlleu,08112
"2017-09-26T16:13:03+02:00",Juneda,25119
"2017-09-26T16:13:04+02:00",Granollers,08096
"2017-09-26T16:13:06+02:00",Cornellà de Llobregat,08073
"2017-09-26T16:13:08+02:00",Girona,17079
"2017-09-26T16:13:13+02:00",Sant Feliu de Llobregat,08211
"2017-09-26T16:13:15+02:00",Breda,17027
"2017-09-26T16:13:16+02:00",Escala, L',17062
"2017-09-26T16:13:17+02:00",Valls,43161
"2017-09-26T16:13:23+02:00",Barcelona,08019
"2017-09-26T16:13:23+02:00",Barcelona,08019
"2017-09-26T16:13:26+02:00",Terrassa,08279
"2017-09-26T16:13:27+02:00",Roses,17152
"2017-09-26T16:13:28+02:00",Barcelona,08019
"2017-09-26T16:13:30+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:13:34+02:00",Barcelona,08019
"2017-09-26T16:13:37+02:00",Canonja, La,43907
"2017-09-26T16:13:41+02:00",Sabadell,08187
"2017-09-26T16:13:43+02:00",Masies de Roda, Les,08116
"2017-09-26T16:13:45+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:13:48+02:00",Terrassa,08279
"2017-09-26T16:13:49+02:00",Mataró,08121
"2017-09-26T16:13:53+02:00",Barcelona,08019
"2017-09-26T16:13:54+02:00",Barcelona,08019
"2017-09-26T16:13:55+02:00",Sabadell,08187
"2017-09-26T16:13:56+02:00",Terrassa,08279
"2017-09-26T16:13:57+02:00",Salou,43905
"2017-09-26T16:14:03+02:00",Valls,43161
"2017-09-26T16:14:05+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:14:06+02:00",Mataró,08121
"2017-09-26T16:14:08+02:00",Bellpuig,25050
"2017-09-26T16:14:10+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:14:14+02:00",Amer,17007
"2017-09-26T16:14:19+02:00",Barcelona,08019
"2017-09-26T16:14:20+02:00",Berga,08022
"2017-09-26T16:14:22+02:00",Barcelona,08019
"2017-09-26T16:14:22+02:00",Girona,17079
"2017-09-26T16:14:22+02:00",Tarragona,43148
"2017-09-26T16:14:24+02:00",Bescanó,17020
"2017-09-26T16:14:25+02:00",Barcelona,08019
"2017-09-26T16:14:27+02:00",Berga,08022
"2017-09-26T16:14:27+02:00",Barcelona,08019
"2017-09-26T16:14:28+02:00",Valls,43161
"2017-09-26T16:14:36+02:00",Terrassa,08279
"2017-09-26T16:14:37+02:00",Barcelona,08019
"2017-09-26T16:14:38+02:00",Barcelona,08019
"2017-09-26T16:14:39+02:00",Alfarràs,25013
"2017-09-26T16:14:44+02:00",Manlleu,08112
"2017-09-26T16:14:44+02:00",Roses,17152
"2017-09-26T16:14:45+02:00",Breda,17027
"2017-09-26T16:14:47+02:00",Vic,08298
"2017-09-26T16:14:48+02:00",Alfarràs,25013
"2017-09-26T16:14:51+02:00",Tiana,08282
"2017-09-26T16:14:53+02:00",Sant Gregori,17163
"2017-09-26T16:14:54+02:00",Santa Eulàlia de Ronçana,08248
"2017-09-26T16:14:58+02:00",Masies de Roda, Les,08116
"2017-09-26T16:14:59+02:00",Navàs,08141
"2017-09-26T16:15:00+02:00",Dosrius,08075
"2017-09-26T16:15:00+02:00",Sabadell,08187
"2017-09-26T16:15:04+02:00",Lleida,25120
"2017-09-26T16:15:04+02:00",Lleida,25120
"2017-09-26T16:15:04+02:00",Valls,43161
"2017-09-26T16:15:05+02:00",Terrassa,08279
"2017-09-26T16:15:09+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:15:10+02:00",Barcelona,08019
"2017-09-26T16:15:10+02:00",Arenys de Mar,08006
"2017-09-26T16:15:11+02:00",Barcelona,08019
"2017-09-26T16:15:13+02:00",Barcelona,08019
"2017-09-26T16:15:13+02:00",Olot,17114
"2017-09-26T16:15:15+02:00",Manresa,08113
"2017-09-26T16:15:15+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:15:17+02:00",Xerta,43052
"2017-09-26T16:15:18+02:00",Alcoletge,25012
"2017-09-26T16:15:18+02:00",Esplugues de Llobregat,08077
"2017-09-26T16:15:20+02:00",Salt,17155
"2017-09-26T16:15:21+02:00",Barcelona,08019
"2017-09-26T16:15:24+02:00",Sant Pere de Torelló,08233
"2017-09-26T16:15:26+02:00",Lleida,25120
"2017-09-26T16:15:27+02:00",Arbúcies,17009
"2017-09-26T16:15:29+02:00",Barcelona,08019
"2017-09-26T16:15:29+02:00",Girona,17079
"2017-09-26T16:15:34+02:00",Palamós,17118
"2017-09-26T16:15:34+02:00",Terrassa,08279
"2017-09-26T16:15:37+02:00",Alguaire,25016
"2017-09-26T16:15:40+02:00",Esplugues de Llobregat,08077
"2017-09-26T16:15:41+02:00",Girona,17079
"2017-09-26T16:15:47+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:15:49+02:00",Barcelona,08019
"2017-09-26T16:15:51+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:15:51+02:00",Barcelona,08019
"2017-09-26T16:15:53+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:15:54+02:00",Vic,08298
"2017-09-26T16:15:56+02:00",Sant Joan Despí,08217
"2017-09-26T16:15:56+02:00",Barcelona,08019
"2017-09-26T16:16:00+02:00",Blanes,17023
"2017-09-26T16:16:01+02:00",Alfarràs,25013
"2017-09-26T16:16:03+02:00",Lleida,25120
"2017-09-26T16:16:04+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:16:11+02:00",Cornellà de Llobregat,08073
"2017-09-26T16:16:21+02:00",Barcelona,08019
"2017-09-26T16:16:21+02:00",Girona,17079
"2017-09-26T16:16:21+02:00",Barberà de la Conca,43021
"2017-09-26T16:16:21+02:00",Barberà de la Conca,43021
"2017-09-26T16:16:22+02:00",Barcelona,08019
"2017-09-26T16:16:24+02:00",Sant Quirze del Vallès,08238
"2017-09-26T16:16:28+02:00",Palafolls,08155
"2017-09-26T16:16:31+02:00",Cerdanyola del Vallès,08266
"2017-09-26T16:16:32+02:00",Girona,17079
"2017-09-26T16:16:33+02:00",Sant Adrià de Besòs,08194
"2017-09-26T16:16:33+02:00",Barcelona,08019
"2017-09-26T16:16:34+02:00",Barcelona,08019
"2017-09-26T16:16:35+02:00",Dosrius,08075
"2017-09-26T16:16:38+02:00",Riudarenes,17148
"2017-09-26T16:16:41+02:00",Barcelona,08019
"2017-09-26T16:16:45+02:00",Girona,17079
"2017-09-26T16:16:46+02:00",Castellar del Vallès,08051
"2017-09-26T16:16:46+02:00",Lleida,25120
"2017-09-26T16:16:47+02:00",Vendrell, El,43163
"2017-09-26T16:16:48+02:00",Manresa,08113
"2017-09-26T16:16:50+02:00",Calafell,43037
"2017-09-26T16:16:51+02:00",Terrassa,08279
"2017-09-26T16:16:51+02:00",Campins,08039
"2017-09-26T16:16:53+02:00",Figueres,17066
"2017-09-26T16:16:53+02:00",Carme,08048
"2017-09-26T16:16:56+02:00",Vic,08298
"2017-09-26T16:17:07+02:00",Barcelona,08019
"2017-09-26T16:17:10+02:00",Begues,08020
"2017-09-26T16:17:10+02:00",Palamós,17118
"2017-09-26T16:17:12+02:00",Badalona,08015
"2017-09-26T16:17:13+02:00",Aiguafreda,08014
"2017-09-26T16:17:14+02:00",Barcelona,08019
"2017-09-26T16:17:22+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T16:17:25+02:00",Castellnou de Bages,08062
"2017-09-26T16:17:27+02:00",Barcelona,08019
"2017-09-26T16:17:30+02:00",Llacuna, La,08104
"2017-09-26T16:17:31+02:00",Barcelona,08019
"2017-09-26T16:17:32+02:00",Terrassa,08279
"2017-09-26T16:17:34+02:00",Barcelona,08019
"2017-09-26T16:17:35+02:00",Barcelona,08019
"2017-09-26T16:17:36+02:00",Lleida,25120
"2017-09-26T16:17:37+02:00",Torelló,08285
"2017-09-26T16:17:38+02:00",Barcelona,08019
"2017-09-26T16:17:41+02:00",Palma de Cervelló, La,08905
"2017-09-26T16:17:42+02:00",Lleida,25120
"2017-09-26T16:17:42+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:17:43+02:00",Celrà,17049
"2017-09-26T16:17:44+02:00",Barcelona,08019
"2017-09-26T16:17:45+02:00",Albi, L',25009
"2017-09-26T16:17:47+02:00",Almenar,25021
"2017-09-26T16:17:48+02:00",Mataró,08121
"2017-09-26T16:17:48+02:00",Barcelona,08019
"2017-09-26T16:17:50+02:00",Manlleu,08112
"2017-09-26T16:17:50+02:00",Cànoves i Samalús,08042
"2017-09-26T16:17:50+02:00",Barcelona,08019
"2017-09-26T16:17:51+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:17:51+02:00",Barcelona,08019
"2017-09-26T16:17:52+02:00",Girona,17079
"2017-09-26T16:17:52+02:00",Sabadell,08187
"2017-09-26T16:17:54+02:00",Sant Gregori,17163
"2017-09-26T16:17:54+02:00",Barcelona,08019
"2017-09-26T16:17:55+02:00",Granollers,08096
"2017-09-26T16:17:56+02:00",Pallaresos, Els,43100
"2017-09-26T16:17:57+02:00",Sant Celoni,08202
"2017-09-26T16:18:01+02:00",Vic,08298
"2017-09-26T16:18:03+02:00",Barcelona,08019
"2017-09-26T16:18:04+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T16:18:04+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:18:11+02:00",Cànoves i Samalús,08042
"2017-09-26T16:18:14+02:00",Terrassa,08279
"2017-09-26T16:18:15+02:00",Lleida,25120
"2017-09-26T16:18:18+02:00",Malgrat de Mar,08110
"2017-09-26T16:18:19+02:00",Sant Boi de Llobregat,08200
"2017-09-26T16:18:19+02:00",Juneda,25119
"2017-09-26T16:18:19+02:00",Martorell,08114
"2017-09-26T16:18:21+02:00",Barcelona,08019
"2017-09-26T16:18:24+02:00",Vilassar de Dalt,08214
"2017-09-26T16:18:25+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:18:26+02:00",Castell-Platja d'Aro,17048
"2017-09-26T16:18:29+02:00",Parets del Vallès,08159
"2017-09-26T16:18:30+02:00",Barcelona,08019
"2017-09-26T16:18:30+02:00",Barcelona,08019
"2017-09-26T16:18:30+02:00",Franqueses del Vallès, Les,08086
"2017-09-26T16:18:31+02:00",Montgat,08126
"2017-09-26T16:18:31+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:18:32+02:00",Barcelona,08019
"2017-09-26T16:18:35+02:00",Sant Boi de Llobregat,08200
"2017-09-26T16:18:37+02:00",Estany, L',08079
"2017-09-26T16:18:39+02:00",Figueres,17066
"2017-09-26T16:18:41+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:18:42+02:00",Tarragona,43148
"2017-09-26T16:18:42+02:00",Barcelona,08019
"2017-09-26T16:18:46+02:00",Barcelona,08019
"2017-09-26T16:18:47+02:00",Barcelona,08019
"2017-09-26T16:18:49+02:00",Granollers,08096
"2017-09-26T16:18:49+02:00",Badalona,08015
"2017-09-26T16:18:50+02:00",Barcelona,08019
"2017-09-26T16:18:50+02:00",Bellpuig,25050
"2017-09-26T16:18:51+02:00",Sant Adrià de Besòs,08194
"2017-09-26T16:18:51+02:00",Barcelona,08019
"2017-09-26T16:18:52+02:00",Caldes de Montbui,08033
"2017-09-26T16:18:53+02:00",Salt,17155
"2017-09-26T16:18:53+02:00",Barcelona,08019
"2017-09-26T16:18:55+02:00",Palamós,17118
"2017-09-26T16:18:56+02:00",Alcoletge,25012
"2017-09-26T16:18:56+02:00",Castellar del Vallès,08051
"2017-09-26T16:18:57+02:00",Barcelona,08019
"2017-09-26T16:18:58+02:00",Vic,08298
"2017-09-26T16:18:59+02:00",Esplugues de Llobregat,08077
"2017-09-26T16:19:00+02:00",Borges Blanques, Les,25058
"2017-09-26T16:19:03+02:00",Argentona,08009
"2017-09-26T16:19:03+02:00",Barcelona,08019
"2017-09-26T16:19:06+02:00",Mataró,08121
"2017-09-26T16:19:06+02:00",Barcelona,08019
"2017-09-26T16:19:06+02:00",Santa Coloma de Gramenet,08245
"2017-09-26T16:19:07+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:19:16+02:00",Cabrils,08030
"2017-09-26T16:19:17+02:00",Cabrera de Mar,08029
"2017-09-26T16:19:17+02:00",Sant Adrià de Besòs,08194
"2017-09-26T16:19:18+02:00",Barcelona,08019
"2017-09-26T16:19:18+02:00",Cornellà de Llobregat,08073
"2017-09-26T16:19:20+02:00",Barcelona,08019
"2017-09-26T16:19:21+02:00",Girona,17079
"2017-09-26T16:19:21+02:00",Igualada,08102
"2017-09-26T16:19:22+02:00",Premià de Mar,08172
"2017-09-26T16:19:25+02:00",Badalona,08015
"2017-09-26T16:19:26+02:00",Barcelona,08019
"2017-09-26T16:19:29+02:00",Molins de Rei,08123
"2017-09-26T16:19:29+02:00",Vidreres,17213
"2017-09-26T16:19:30+02:00",Breda,17027
"2017-09-26T16:19:31+02:00",Girona,17079
"2017-09-26T16:19:31+02:00",Santa Coloma de Queralt,43139
"2017-09-26T16:19:31+02:00",Òdena,08143
"2017-09-26T16:19:31+02:00",Barcelona,08019
"2017-09-26T16:19:32+02:00",Porrera,43114
"2017-09-26T16:19:34+02:00",Barcelona,08019
"2017-09-26T16:19:34+02:00",Bellpuig,25050
"2017-09-26T16:19:34+02:00",Terrassa,08279
"2017-09-26T16:19:35+02:00",Lleida,25120
"2017-09-26T16:19:38+02:00",Barcelona,08019
"2017-09-26T16:19:42+02:00",Castellar del Vallès,08051
"2017-09-26T16:19:47+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:19:48+02:00",Lleida,25120
"2017-09-26T16:19:48+02:00",Cassà de la Selva,17044
"2017-09-26T16:19:54+02:00",Terrassa,08279
"2017-09-26T16:19:55+02:00",Arenys de Munt,08007
"2017-09-26T16:19:57+02:00",Terrassa,08279
"2017-09-26T16:19:59+02:00",Sitges,08270
"2017-09-26T16:19:59+02:00",Lleida,25120
"2017-09-26T16:20:02+02:00",Lleida,25120
"2017-09-26T16:20:04+02:00",Tarragona,43148
"2017-09-26T16:20:04+02:00",Cervelló,08068
"2017-09-26T16:20:06+02:00",Girona,17079
"2017-09-26T16:20:08+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:20:08+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:20:08+02:00",Terrassa,08279
"2017-09-26T16:20:09+02:00",Barcelona,08019
"2017-09-26T16:20:10+02:00",Sant Celoni,08202
"2017-09-26T16:20:10+02:00",Barcelona,08019
"2017-09-26T16:20:11+02:00",Badalona,08015
"2017-09-26T16:20:16+02:00",Terrassa,08279
"2017-09-26T16:20:16+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:20:18+02:00",Espluga de Francolí, L',43054
"2017-09-26T16:20:19+02:00",Argentona,08009
"2017-09-26T16:20:21+02:00",Girona,17079
"2017-09-26T16:20:23+02:00",Vilassar de Dalt,08214
"2017-09-26T16:20:24+02:00",Tona,08283
"2017-09-26T16:20:29+02:00",Berga,08022
"2017-09-26T16:20:30+02:00",Sant Esteve de Palautordera,08207
"2017-09-26T16:20:30+02:00",Barcelona,08019
"2017-09-26T16:20:31+02:00",Barcelona,08019
"2017-09-26T16:20:33+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:20:34+02:00",Barcelona,08019
"2017-09-26T16:20:37+02:00",Moià,08138
"2017-09-26T16:20:39+02:00",Caldes de Malavella,17033
"2017-09-26T16:20:39+02:00",Barcelona,08019
"2017-09-26T16:20:39+02:00",Barcelona,08019
"2017-09-26T16:20:43+02:00",Terrassa,08279
"2017-09-26T16:20:45+02:00",Alfarràs,25013
"2017-09-26T16:20:46+02:00",Sabadell,08187
"2017-09-26T16:20:46+02:00",Barcelona,08019
"2017-09-26T16:20:48+02:00",Barcelona,08019
"2017-09-26T16:20:49+02:00",Barcelona,08019
"2017-09-26T16:20:51+02:00",Sant Joan de Vilatorrada,08218
"2017-09-26T16:20:54+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:20:56+02:00",Barcelona,08019
"2017-09-26T16:20:59+02:00",Terrassa,08279
"2017-09-26T16:21:03+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:21:15+02:00",Barcelona,08019
"2017-09-26T16:21:15+02:00",Caldes de Montbui,08033
"2017-09-26T16:21:15+02:00",Pallejà,08157
"2017-09-26T16:21:18+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:21:22+02:00",Breda,17027
"2017-09-26T16:21:26+02:00",Palamós,17118
"2017-09-26T16:21:27+02:00",Barcelona,08019
"2017-09-26T16:21:27+02:00",Sabadell,08187
"2017-09-26T16:21:29+02:00",Barcelona,08019
"2017-09-26T16:21:32+02:00",Barcelona,08019
"2017-09-26T16:21:35+02:00",Calella,08035
"2017-09-26T16:21:35+02:00",Granollers,08096
"2017-09-26T16:21:36+02:00",Sant Pere de Riudebitlles,08232
"2017-09-26T16:21:39+02:00",Arenys de Munt,08007
"2017-09-26T16:21:40+02:00",Torrelameu,25231
"2017-09-26T16:21:48+02:00",Olost,08149
"2017-09-26T16:21:49+02:00",Girona,17079
"2017-09-26T16:21:50+02:00",Barcelona,08019
"2017-09-26T16:21:50+02:00",Barcelona,08019
"2017-09-26T16:21:52+02:00",Barcelona,08019
"2017-09-26T16:21:53+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:21:53+02:00",Premià de Mar,08172
"2017-09-26T16:21:56+02:00",Santa Maria d'Oló,08258
"2017-09-26T16:21:59+02:00",Portella, La,25174
"2017-09-26T16:21:59+02:00",Lleida,25120
"2017-09-26T16:22:00+02:00",Barcelona,08019
"2017-09-26T16:22:01+02:00",Barcelona,08019
"2017-09-26T16:22:01+02:00",Sabadell,08187
"2017-09-26T16:22:05+02:00",Barcelona,08019
"2017-09-26T16:22:06+02:00",Barcelona,08019
"2017-09-26T16:22:07+02:00",Vall de Boí, La,25043
"2017-09-26T16:22:09+02:00",Lleida,25120
"2017-09-26T16:22:10+02:00",Barcelona,08019
"2017-09-26T16:22:12+02:00",Sabadell,08187
"2017-09-26T16:22:14+02:00",Tona,08283
"2017-09-26T16:22:15+02:00",Caldes de Montbui,08033
"2017-09-26T16:22:15+02:00",Salt,17155
"2017-09-26T16:22:15+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:22:16+02:00",Tarragona,43148
"2017-09-26T16:22:17+02:00",Barcelona,08019
"2017-09-26T16:22:17+02:00",Sant Quirze del Vallès,08238
"2017-09-26T16:22:18+02:00",Caldes de Montbui,08033
"2017-09-26T16:22:18+02:00",Aiguamúrcia,43001
"2017-09-26T16:22:21+02:00",Lleida,25120
"2017-09-26T16:22:22+02:00",Mollerussa,25137
"2017-09-26T16:22:23+02:00",Valls,43161
"2017-09-26T16:22:26+02:00",Lleida,25120
"2017-09-26T16:22:26+02:00",Tordera,08284
"2017-09-26T16:22:28+02:00",Roca del Vallès, La,08181
"2017-09-26T16:22:29+02:00",Papiol, El,08158
"2017-09-26T16:22:29+02:00",Lleida,25120
"2017-09-26T16:22:30+02:00",Campins,08039
"2017-09-26T16:22:33+02:00",Barcelona,08019
